PLANNED_DAYS,BUDGET_PEN,KLOC,ACTUAL_DAYS_PRED,ACTUAL_COST_PEN_PRED,DEFECTS_PRED,ACTUAL_DAYS_REAL,ACTUAL_COST_PEN_REAL,DEFECTS_REAL,RETRASO_REAL,SOBRECOSTO_REAL,DENSIDAD_DEFECTOS_REAL,RETRASO_PRED,SOBRECOSTO_PRED,DENSIDAD_DEFECTOS_PRED
167,47428,46,,,,170,49423,36,1.7964071856287425,4.206375980433499,0.782608695652174,,,
106,40174,43,,,,115,44990,47,8.49056603773585,11.987852840145367,1.0930232558139534,,,
149,82248,42,174.11056993063184,98883.14530192604,39.26958648429704,171,101313,24,14.76510067114094,23.179894951852933,0.5714285714285714,16.852731497068348,20.225592478754546,0.9349901543880247
63,26775,39,,,,66,29174,42,4.761904761904762,8.95985060690943,1.0769230769230769,,,
63,18522,31,,,,81,21379,31,28.57142857142857,15.424900118777671,1.0,,,
117,52884,12,137.4962524684001,63469.4715222117,10.945359750441142,122,62575,18,4.273504273504273,18.325013236517663,1.5,17.518164502906057,20.0163972509865,0.9121133125367619
38,17290,47,,,,40,20450,34,5.263157894736842,18.27646038172354,0.723404255319149,,,
58,14152,15,,,,66,16506,26,13.793103448275861,16.633691351045787,1.7333333333333334,,,
76,15276,30,87.95527243816218,18154.559278024524,26.503229599754324,83,16863,8,9.210526315789473,10.388845247446977,0.26666666666666666,15.730621629160769,18.843671628859155,0.8834409866584775
157,38308,12,,,,160,45394,3,1.910828025477707,18.497441787616165,0.25,,,
178,62834,10,,,,186,68689,11,4.49438202247191,9.318203520387051,1.1,,,
157,59503,35,,,,203,71117,8,29.29936305732484,19.51834361292708,0.22857142857142856,,,
180,102240,29,,,,206,126874,11,14.444444444444443,24.094287949921753,0.3793103448275862,,,
117,33696,21,,,,131,37386,32,11.965811965811966,10.9508547008547,1.5238095238095237,,,
171,90630,19,,,,218,102270,27,27.485380116959064,12.843429328037073,1.4210526315789473,,,
114,61218,38,,,,152,74581,56,33.33333333333333,21.828547159332224,1.4736842105263157,,,
58,21460,20,,,,69,29754,10,18.96551724137931,38.648648648648646,0.5,,,
179,74822,11,208.7572269840638,89728.11199523465,10.912111611834026,181,101066,11,1.1173184357541899,35.07524524872363,1.0,16.624149153108274,19.922097772359265,0.992010146530366
127,36830,29,,,,154,39805,28,21.25984251968504,8.077654086342656,0.9655172413793104,,,
140,79380,50,163.47846017662192,95438.1918736984,47.82936360761224,165,109996,44,17.857142857142858,38.56890904509952,0.88,16.770328697587086,20.229518611361037,0.9565872721522447
43,15351,39,,,,53,18050,14,23.25581395348837,17.58191648752524,0.358974358974359,,,
98,52626,6,,,,130,64859,1,32.6530612244898,23.245163987382664,0.16666666666666666,,,
114,32946,30,,,,145,43088,23,27.192982456140353,30.7837066715231,0.7666666666666667,,,
139,42812,43,,,,169,48891,67,21.58273381294964,14.199289918714378,1.558139534883721,,,
120,37560,5,,,,158,45256,0,31.666666666666664,20.489882854100106,0.0,,,
128,67712,11,,,,169,89748,11,32.03125,32.5437145557656,1.0,,,
24,6288,18,,,,30,6474,28,25.0,2.9580152671755724,1.5555555555555556,,,
87,51504,34,,,,102,68445,4,17.24137931034483,32.892590866728796,0.11764705882352941,,,
139,29051,15,162.16226681874537,34755.81562951522,12.378367106293062,156,40370,3,12.23021582733813,38.96251419916698,0.2,16.663501308449906,19.637243569981145,0.8252244737528708
38,11894,23,,,,44,13141,18,15.789473684210526,10.484277787119556,0.782608695652174,,,
72,15912,11,84.59202567812831,18911.12950296938,10.397655143547372,95,17978,18,31.944444444444443,12.98391151332328,1.6363636363636365,17.488924552955982,18.84822462901822,0.9452413766861247
123,45387,14,,,,134,45632,20,8.94308943089431,0.5398021459889396,1.4285714285714286,,,
88,23936,35,,,,118,24497,9,34.090909090909086,2.34375,0.2571428571428571,,,
151,33220,29,,,,168,46301,13,11.258278145695364,39.37688139674895,0.4482758620689655,,,
54,30888,50,63.71427129487841,37587.57085983577,46.764153553638536,61,35057,78,12.962962962962962,13.497150997150998,1.56,17.989391286811866,21.689882348600644,0.9352830710727708
36,11232,21,,,,44,13139,3,22.22222222222222,16.978276353276353,0.14285714285714285,,,
128,65152,7,,,,129,88740,3,0.78125,36.204567779960705,0.42857142857142855,,,
64,30976,40,,,,80,32134,27,25.0,3.738378099173554,0.675,,,
156,71136,45,182.45498418562585,85299.29768460215,42.30223565558187,188,92541,66,20.51282051282051,30.090249662618085,1.4666666666666666,16.958323195914005,19.910168809888308,0.9400496812351526
146,73146,31,,,,156,97899,20,6.8493150684931505,33.84053810187844,0.6451612903225806,,,
154,75922,44,,,,175,79764,27,13.636363636363635,5.060456784594716,0.6136363636363636,,,
149,87463,25,,,,194,105175,34,30.201342281879196,20.250848930404857,1.36,,,
178,52866,7,,,,180,66886,2,1.1235955056179776,26.519880452464722,0.2857142857142857,,,
114,23142,28,,,,151,27890,48,32.45614035087719,20.51680926454066,1.7142857142857142,,,
99,50193,27,,,,126,51410,42,27.27272727272727,2.424640886179348,1.5555555555555556,,,
138,64584,41,,,,148,71871,65,7.246376811594203,11.282980304719436,1.5853658536585367,,,
142,76964,18,,,,149,94265,2,4.929577464788732,22.479340990593006,0.1111111111111111,,,
155,78275,30,181.17382938855013,94133.7005725789,29.069371463266425,204,96114,6,31.61290322580645,22.790162887256468,0.2,16.886341541000085,20.260237077711793,0.9689790487755475
86,22876,17,,,,95,28229,30,10.465116279069768,23.400069942297606,1.7647058823529411,,,
28,15204,15,,,,37,20463,14,32.142857142857146,34.5895816890292,0.9333333333333333,,,
125,42875,32,,,,125,47898,9,0.0,11.715451895043731,0.28125,,,
108,57132,14,,,,140,60398,9,29.629629629629626,5.71658615136876,0.6428571428571429,,,
95,22040,35,,,,101,27848,51,6.315789473684211,26.352087114337568,1.457142857142857,,,
102,33966,27,118.81121241666172,40854.04919314822,23.881971396860035,119,45956,20,16.666666666666664,35.30000588824118,0.7407407407407407,16.481580800648743,20.27924746260442,0.8845174591429642
127,60071,50,,,,140,68444,14,10.236220472440944,13.938506101113681,0.28,,,
127,69088,41,,,,148,78993,11,16.535433070866144,14.336787864752202,0.2682926829268293,,,
177,51330,36,,,,207,59576,9,16.94915254237288,16.064679524644458,0.25,,,
161,79856,15,,,,163,98529,11,1.2422360248447204,23.383340012021637,0.7333333333333333,,,
125,67000,46,,,,141,87831,44,12.8,31.091044776119404,0.9565217391304348,,,
162,37908,25,,,,206,50876,41,27.160493827160494,34.20913791284161,1.64,,,
175,103775,29,,,,193,132103,27,10.285714285714285,27.29751867019995,0.9310344827586207,,,
25,6375,20,,,,29,7991,2,16.0,25.349019607843136,0.1,,,
142,57794,26,,,,181,80425,13,27.464788732394368,39.158044087621555,0.5,,,
128,59904,48,150.20869514818327,72120.65965587989,45.8799360766417,170,75252,53,32.8125,25.62099358974359,1.1041666666666667,17.35054308451818,20.39372939349608,0.955832001596702
101,50601,25,118.57339811823566,60286.035271612716,22.790021228657874,113,59755,38,11.881188118811881,18.090551570127072,1.52,17.399404077461046,19.14000765125732,0.911600849146315
29,9019,26,,,,30,11505,7,3.4482758620689653,27.564031489078612,0.2692307692307692,,,
164,42312,41,,,,179,47313,58,9.146341463414634,11.81934203062961,1.4146341463414633,,,
124,41416,20,145.23264324402837,49820.48540283758,16.726734836639512,161,49281,10,29.838709677419356,18.990245315819973,0.5,17.123099390345455,20.292846732754438,0.8363367418319756
22,4532,32,,,,25,5867,45,13.636363636363635,29.45719329214475,1.40625,,,
110,45100,16,,,,130,51363,6,18.181818181818183,13.88691796008869,0.375,,,
66,38676,31,,,,87,39874,49,31.818181818181817,3.097528182852415,1.5806451612903225,,,
164,41656,49,191.40244685034637,50294.69877931295,46.82446293945668,214,43901,79,30.48780487804878,5.389379681198387,1.6122448979591837,16.708809055089247,20.738186045978853,0.9556012844787077
36,10764,18,,,,44,11950,21,22.22222222222222,11.0182088442958,1.1666666666666667,,,
148,69116,29,,,,179,83266,13,20.945945945945947,20.472828288674112,0.4482758620689655,,,
60,32340,18,,,,71,32781,25,18.333333333333332,1.3636363636363635,1.3888888888888888,,,
34,8398,25,39.19152677104397,10309.205398004518,23.209605213877037,38,10524,9,11.76470588235294,25.315551321743275,0.36,15.269196385423434,22.75786375332839,0.9283842085550815
67,31892,24,,,,79,34708,30,17.91044776119403,8.829800576947196,1.25,,,
115,47265,4,,,,130,53531,0,13.043478260869565,13.257167036919496,0.0,,,
160,43040,20,,,,200,53721,4,25.0,24.816449814126393,0.2,,,
101,54237,37,,,,132,72302,24,30.693069306930692,33.307520696203696,0.6486486486486487,,,
153,89199,43,,,,181,97992,68,18.30065359477124,9.85773383109676,1.5813953488372092,,,
130,33670,20,152.3617357635819,40865.49215848835,19.70501543633677,131,46989,16,0.7692307692307693,39.55746955746956,0.8,17.2013352027553,21.370633081343477,0.9852507718168384
100,35600,27,,,,119,39753,46,19.0,11.665730337078651,1.7037037037037037,,,
83,21497,13,,,,88,27581,12,6.024096385542169,28.301623482346372,0.9230769230769231,,,
23,4876,40,,,,28,6663,60,21.73913043478261,36.64889253486464,1.5,,,
41,10824,42,48.386338698387945,13056.459952180263,39.37970667865699,54,13608,65,31.70731707317073,25.72062084257206,1.5476190476190477,18.015460239970597,20.625091945493928,0.9376120637775474
149,73606,18,,,,176,88744,1,18.120805369127517,20.56625818547401,0.05555555555555555,,,
31,10168,13,,,,40,11644,8,29.03225806451613,14.516129032258066,0.6153846153846154,,,
51,23715,21,,,,59,29329,23,15.686274509803921,23.672780940333123,1.0952380952380953,,,
171,36594,34,,,,178,44970,5,4.093567251461988,22.888998196425643,0.14705882352941177,,,
95,29450,50,,,,113,39716,31,18.947368421052634,34.859083191850594,0.62,,,
101,59287,4,,,,101,69139,6,0.0,16.61747094641321,1.5,,,
109,53192,33,,,,115,73628,5,5.5045871559633035,38.41931117461272,0.15151515151515152,,,
55,18260,21,63.30459958725082,22210.13970837995,20.14602507453524,70,18521,4,27.27272727272727,1.4293537787513693,0.19047619047619047,15.099271976819672,21.632747581489316,0.9593345273588209
176,54384,43,,,,201,57497,46,14.204545454545455,5.72411003236246,1.069767441860465,,,
146,45114,26,,,,167,46010,15,14.383561643835616,1.9860797091811853,0.5769230769230769,,,
104,55328,18,121.32871823014949,66104.73530150104,16.59042006833986,109,72079,18,4.807692307692308,30.275809716599188,1.0,16.662229067451435,19.4779050417529,0.9216900037966589
177,48852,17,206.68974615473698,58489.76510110255,16.177170822199763,234,61001,7,32.20338983050847,24.868992057643492,0.4117647058823529,16.773867884032192,19.72849648141847,0.9515982836588096
53,21677,20,,,,70,23706,9,32.075471698113205,9.360151312450984,0.45,,,
39,17745,9,,,,39,18261,4,0.0,2.907861369399831,0.4444444444444444,,,
60,13020,15,,,,64,13229,26,6.666666666666667,1.6052227342549925,1.7333333333333334,,,
87,27144,21,,,,104,36132,22,19.54022988505747,33.11229000884173,1.0476190476190477,,,
49,18130,48,,,,57,24480,63,16.3265306122449,35.02482073910645,1.3125,,,
48,24624,8,,,,53,26077,10,10.416666666666668,5.900747238466537,1.25,,,
112,62720,44,,,,145,82682,55,29.464285714285715,31.827168367346935,1.25,,,
101,47268,13,,,,134,47615,6,32.67326732673268,0.7341118727257341,0.46153846153846156,,,
140,46340,24,161.82434858385614,55824.44017762995,22.823871667327516,142,46417,20,1.4285714285714286,0.1661631419939577,0.8333333333333334,15.588820417040097,20.46706986972367,0.9509946528053131
76,32072,8,,,,76,32850,5,0.0,2.4257919680718385,0.625,,,
144,68688,4,,,,192,91732,1,33.33333333333333,33.548800372699745,0.25,,,
27,15120,4,31.856386122609372,18118.169637325638,2.0160965177562655,33,17756,4,22.22222222222222,17.433862433862434,1.0,17.9866152689236,19.82916426802671,0.5040241294390664
123,29274,5,,,,165,30182,4,34.146341463414636,3.1017284962765594,0.8,,,
34,7684,42,40.1137486397179,9565.386148365078,39.20778901872727,40,9824,64,17.647058823529413,27.850078084331077,1.5238095238095237,17.98161364622911,24.48446314894688,0.933518786160173
171,97641,7,,,,207,116293,10,21.052631578947366,19.1026310668674,1.4285714285714286,,,
136,63240,40,,,,160,73920,64,17.647058823529413,16.888045540796963,1.6,,,
42,24486,23,,,,48,32851,12,14.285714285714285,34.16237850200115,0.5217391304347826,,,
120,45000,32,140.89936684197173,53338.81420002909,29.595205639561588,148,57978,47,23.333333333333332,28.84,1.46875,17.41613903497644,18.53069822228687,0.9248501762362996
128,53888,14,,,,150,54602,5,17.1875,1.3249703087885987,0.35714285714285715,,,
166,53452,41,,,,217,56671,34,30.72289156626506,6.022225548155355,0.8292682926829268,,,
180,55260,42,,,,186,56911,15,3.3333333333333335,2.9876945349258053,0.35714285714285715,,,
101,29391,15,,,,106,33791,6,4.9504950495049505,14.970569221870642,0.4,,,
153,88281,27,178.49331049761838,106022.03047624567,23.804736756731366,189,106813,7,23.52941176470588,20.992059446540026,0.25925925925925924,16.66229444288783,20.09609143105047,0.8816569169159765
40,23480,16,,,,48,27483,11,20.0,17.04855195911414,0.6875,,,
173,59858,16,,,,225,75706,22,30.057803468208093,26.47599318386849,1.375,,,
140,48860,35,163.16156688049762,58592.33440597077,33.39692476459156,186,67007,55,32.857142857142854,37.14081047891936,1.5714285714285714,16.54397634321258,19.918817859129692,0.9541978504169017
141,37224,13,,,,141,39755,21,0.0,6.799376746185256,1.6153846153846154,,,
52,26780,9,,,,59,28381,10,13.461538461538462,5.9783420463032115,1.1111111111111112,,,
122,55754,6,,,,139,63955,3,13.934426229508196,14.70925852853607,0.5,,,
104,34632,27,,,,104,42747,28,0.0,23.432085932085933,1.037037037037037,,,
157,57776,13,,,,183,62848,8,16.560509554140125,8.778731653281639,0.6153846153846154,,,
108,37260,6,,,,138,50135,1,27.77777777777778,34.554482018250134,0.16666666666666666,,,
83,47891,3,,,,96,60819,3,15.66265060240964,26.994633647240608,1.0,,,
69,14076,26,,,,80,14093,46,15.942028985507244,0.12077294685990338,1.7692307692307692,,,
155,31310,23,180.37749113601487,37351.850542604305,19.883911202114124,197,34579,21,27.09677419354839,10.440753752794635,0.9130434782608695,16.372574926461205,19.296871742588007,0.864517878352788
176,74976,40,,,,187,100426,22,6.25,33.94419547588562,0.55,,,
136,29648,3,159.7542579072435,35295.08795396105,1.9146718016818984,163,36438,0,19.852941176470587,22.9020507285483,0.0,17.466366108267277,19.047112634784966,0.6382239338939661
49,14749,39,,,,62,15077,29,26.53061224489796,2.223879585056614,0.7435897435897436,,,
90,45000,18,,,,91,53988,20,1.1111111111111112,19.973333333333336,1.1111111111111112,,,
174,77952,20,,,,226,85830,30,29.88505747126437,10.10621921182266,1.5,,,
96,40416,31,,,,121,54766,33,26.041666666666668,35.50574030087094,1.064516129032258,,,
42,23688,42,,,,45,23809,61,7.142857142857142,0.5108071597433299,1.4523809523809523,,,
180,57060,17,,,,209,72648,17,16.11111111111111,27.3186119873817,1.0,,,
134,33634,8,,,,154,43048,2,14.925373134328357,27.98953439971457,0.25,,,
148,82140,50,,,,173,85800,64,16.89189189189189,4.455807158509861,1.28,,,
178,71378,42,,,,219,76487,59,23.03370786516854,7.157667628681106,1.4047619047619047,,,
20,4720,24,,,,25,5685,15,25.0,20.44491525423729,0.625,,,
154,40040,32,,,,166,44997,32,7.792207792207792,12.38011988011988,1.0,,,
170,68340,14,,,,190,73531,12,11.76470588235294,7.595844307872403,0.8571428571428571,,,
69,23529,30,,,,88,26455,35,27.536231884057973,12.43571762505844,1.1666666666666667,,,
56,18704,4,,,,71,20900,7,26.785714285714285,11.740804106073567,1.75,,,
76,22724,3,,,,91,28241,2,19.736842105263158,24.27829607463475,0.6666666666666666,,,
116,27260,19,,,,117,29719,20,0.8620689655172413,9.020542920029346,1.0526315789473684,,,
91,40495,31,,,,99,42073,10,8.791208791208792,3.8967773799234475,0.3225806451612903,,,
76,31768,38,,,,100,44120,4,31.57894736842105,38.88189372953916,0.10526315789473684,,,
141,72615,12,,,,155,82346,21,9.929078014184398,13.40081250430352,1.75,,,
29,7888,36,,,,34,8888,29,17.24137931034483,12.677484787018257,0.8055555555555556,,,
47,25145,34,,,,50,33696,8,6.382978723404255,34.00676078743289,0.23529411764705882,,,
144,65232,46,,,,183,76515,42,27.083333333333332,17.2967255334805,0.9130434782608695,,,
179,47435,35,,,,235,57174,36,31.28491620111732,20.531253293981237,1.0285714285714285,,,
122,40626,29,142.90114179327313,49017.19250835548,27.550070075432675,145,42381,4,18.852459016393443,4.319893664155959,0.13793103448275862,17.13208343710912,20.654734673252307,0.9500024163942302
172,82732,45,,,,222,110227,28,29.069767441860467,33.2338152105594,0.6222222222222222,,,
97,31913,16,113.49074940197262,38415.704098588634,14.496896405073455,121,38211,7,24.742268041237114,19.734904270986746,0.4375,17.000772579353217,20.37634850558905,0.906056025317091
119,27846,41,139.09963151184922,33016.92558821745,39.005467196931335,135,38145,6,13.445378151260504,36.985563456151695,0.14634146341463414,16.890446648612794,18.569724873294003,0.9513528584617399
58,20010,31,,,,68,21671,47,17.24137931034483,8.300849575212393,1.5161290322580645,,,
170,72420,20,,,,184,80146,18,8.235294117647058,10.668323667495166,0.9,,,
151,60249,41,,,,170,67633,17,12.582781456953644,12.255805075602915,0.4146341463414634,,,
163,88998,41,,,,214,95360,9,31.28834355828221,7.148475246634756,0.21951219512195122,,,
67,20502,21,,,,72,28383,17,7.462686567164178,38.44015218027509,0.8095238095238095,,,
101,30401,14,118.32885941414791,36596.55425666775,12.651670805967454,133,36074,24,31.683168316831683,18.660570375974476,1.7142857142857142,17.1572865486613,20.379442310015285,0.9036907718548182
127,38354,29,,,,171,44555,12,34.645669291338585,16.167805183292487,0.41379310344827586,,,
62,34658,46,72.37658577663815,41439.551704599166,42.53101323748105,67,41407,59,8.064516129032258,19.473137515148018,1.2826086956521738,16.736428671997018,19.56706014368736,0.9245872442930663
175,57750,10,,,,210,77726,3,20.0,34.59047619047619,0.3,,,
44,19404,42,,,,49,21144,37,11.363636363636363,8.967223252937538,0.8809523809523809,,,
176,68464,39,,,,212,89566,25,20.454545454545457,30.82203785931292,0.6410256410256411,,,
84,46620,48,,,,92,59481,84,9.523809523809524,27.586872586872584,1.75,,,
112,22960,24,,,,129,30007,10,15.178571428571427,30.69250871080139,0.4166666666666667,,,
42,13146,26,,,,46,17916,27,9.523809523809524,36.28480146052031,1.0384615384615385,,,
169,91260,21,199.96145472936655,109579.65783905919,19.745165796433806,185,96121,2,9.467455621301776,5.326539557308788,0.09523809523809523,18.32038741382636,20.074137452398848,0.9402459903063717
122,50630,31,,,,146,64104,48,19.672131147540984,26.612680229113174,1.5483870967741935,,,
87,46632,27,,,,103,58643,21,18.39080459770115,25.756990907531307,0.7777777777777778,,,
23,6923,42,,,,28,9523,6,21.73913043478261,37.555972844142715,0.14285714285714285,,,
129,43344,11,,,,161,55562,4,24.8062015503876,28.188445921004064,0.36363636363636365,,,
137,77679,16,,,,165,103531,25,20.437956204379564,33.28055201534521,1.5625,,,
120,52560,33,,,,147,69633,9,22.5,32.48287671232877,0.2727272727272727,,,
32,9760,28,,,,42,11666,33,31.25,19.528688524590162,1.1785714285714286,,,
108,59832,32,,,,145,60216,35,34.25925925925926,0.6417970316887284,1.09375,,,
28,5712,29,,,,31,7728,48,10.714285714285714,35.294117647058826,1.6551724137931034,,,
87,40368,32,101.90028892100635,48240.490187871874,30.30346974353903,88,41691,51,1.1494252873563218,3.2773483947681328,1.59375,17.126768874719943,19.50180882845787,0.9469834294855947
48,17520,46,,,,57,17761,75,18.75,1.3755707762557077,1.6304347826086956,,,
154,81620,47,,,,204,103416,71,32.467532467532465,26.70423915706935,1.5106382978723405,,,
179,64798,13,210.15107751528276,77529.34136433946,12.496330613629029,213,87894,16,18.994413407821227,35.64307540356184,1.2307692307692308,17.40283660071663,19.647738146762954,0.9612562010483868
143,49335,10,,,,171,63871,12,19.58041958041958,29.463869463869464,1.2,,,
137,44936,26,,,,144,46391,21,5.109489051094891,3.237938401281823,0.8076923076923077,,,
145,32915,9,,,,162,40818,4,11.724137931034482,24.01032963694364,0.4444444444444444,,,
76,33212,19,88.6458715020967,39490.70440437292,17.312508371774367,102,43714,12,34.21052631578947,31.621100806937253,0.631578947368421,16.63930460802197,18.904927147937247,0.9111846511460193
80,32320,4,,,,89,39568,4,11.25,22.425742574257427,1.0,,,
129,37152,10,151.1145628151854,44508.94312929051,9.37880577191532,153,51038,15,18.6046511627907,37.37618432385874,1.5,17.14307194975612,19.80228017143224,0.9378805771915321
65,14040,39,,,,68,17687,69,4.615384615384616,25.975783475783476,1.7692307692307692,,,
128,48896,30,,,,134,64163,10,4.6875,31.223412958115183,0.3333333333333333,,,
115,37145,40,,,,118,37502,53,2.608695652173913,0.9610983981693364,1.325,,,
101,27270,33,118.16403526810586,32681.311098323284,31.14638201661813,108,30611,11,6.9306930693069315,12.251558489182251,0.3333333333333333,16.99409432485729,19.843458373022678,0.9438297580793372
153,69462,6,,,,198,89478,1,29.411764705882355,28.815755377040688,0.16666666666666666,,,
76,30780,15,,,,80,34225,17,5.263157894736842,11.192332683560753,1.1333333333333333,,,
132,69300,28,,,,145,86036,44,9.848484848484848,24.15007215007215,1.5714285714285714,,,
26,15522,36,,,,30,19501,58,15.384615384615385,25.634583172271615,1.6111111111111112,,,
41,24518,5,48.38681919790011,29623.331127873484,3.2862626665213055,41,34157,4,0.0,39.3139734072926,0.8,18.016632190000266,20.822787861462942,0.6572525333042611
43,17845,42,50.16042450030223,21957.48166671799,40.00763595585241,49,18193,15,13.953488372093023,1.9501260857383023,0.35714285714285715,16.652150000702854,23.045568320078406,0.9525627608536288
156,40248,32,182.7561472256372,48155.81528477005,29.572611304232847,195,47913,25,25.0,19.04442456768038,0.78125,17.151376426690508,19.647722333457683,0.9241441032572765
135,62775,50,,,,176,78500,51,30.37037037037037,25.04978096375946,1.02,,,
22,11066,40,,,,24,11085,18,9.090909090909092,0.17169709018615578,0.45,,,
178,86508,44,,,,197,90716,72,10.674157303370785,4.864290007860545,1.6363636363636365,,,
46,21114,9,,,,50,29479,5,8.695652173913043,39.61826276404282,0.5555555555555556,,,
70,40530,42,,,,75,44137,46,7.142857142857142,8.899580557611646,1.0952380952380953,,,
106,50562,9,,,,124,56002,13,16.9811320754717,10.759068074838812,1.4444444444444444,,,
103,55311,14,,,,126,56391,24,22.330097087378643,1.9525953246189727,1.7142857142857142,,,
30,13170,5,,,,39,15038,2,30.0,14.183750949126802,0.4,,,
55,31790,24,,,,57,42485,34,3.6363636363636362,33.64265492293174,1.4166666666666667,,,
89,23852,24,104.42510191380616,28455.49165317449,22.212057907670964,103,27943,7,15.730337078651685,17.151601542847562,0.2916666666666667,17.331575184051864,19.300233327077347,0.9255024128196235
119,42245,6,,,,159,44187,10,33.61344537815126,4.596993727068292,1.6666666666666667,,,
42,12012,27,,,,43,15149,27,2.380952380952381,26.115551115551117,1.0,,,
148,31080,23,,,,182,41535,16,22.972972972972975,33.63899613899614,0.6956521739130435,,,
43,18662,45,,,,48,23340,64,11.627906976744185,25.06698103097203,1.4222222222222223,,,
76,30704,3,,,,85,36774,1,11.842105263157894,19.76941115164148,0.3333333333333333,,,
156,42276,17,182.08517276608754,50456.996917609446,13.572076253460446,172,58078,13,10.256410256410255,37.378181474122435,0.7647058823529411,16.721264593645856,19.351397761399955,0.7983574266741439
33,14388,16,,,,41,16557,22,24.242424242424242,15.075062552126772,1.375,,,
22,11638,35,25.953052860840057,13701.741043101645,33.410456728700694,24,13787,38,9.090909090909092,18.465372057054477,1.0857142857142856,17.96842209472753,17.73278091683833,0.9545844779628769
154,65142,24,,,,161,77368,33,4.545454545454546,18.76822940652728,1.375,,,
163,86064,50,191.52974365354606,103911.8400508133,47.64115815480095,171,108480,72,4.9079754601226995,26.0457334076966,1.44,17.502910216899426,20.73786955151202,0.952823163096019
84,44688,41,,,,99,61868,64,17.857142857142858,38.44432509846044,1.5609756097560976,,,
130,74490,36,152.1247005566857,89391.72033523682,33.95666642919683,144,93112,25,10.76923076923077,24.999328768962275,0.6944444444444444,17.019000428219766,20.00499440896338,0.9432407341443564
71,33654,28,,,,91,38693,4,28.169014084507044,14.972960123610862,0.14285714285714285,,,
132,64284,29,,,,157,84462,23,18.939393939393938,31.388837035654284,0.7931034482758621,,,
168,74592,40,,,,213,76521,40,26.785714285714285,2.5860682110682114,1.0,,,
87,48633,19,,,,93,67618,28,6.896551724137931,39.03727921370263,1.4736842105263157,,,
61,12322,22,,,,73,15771,4,19.672131147540984,27.990585943840284,0.18181818181818182,,,
63,30681,12,,,,65,38344,14,3.1746031746031744,24.97636974023011,1.1666666666666667,,,
29,14471,9,,,,30,14483,7,3.4482758620689653,0.082924469628913,0.7777777777777778,,,
91,50414,46,,,,92,54989,8,1.098901098901099,9.07486015789265,0.17391304347826086,,,
118,32568,39,,,,144,44848,69,22.033898305084744,37.7057234094817,1.7692307692307692,,,
172,42484,6,,,,216,43806,7,25.581395348837212,3.1117597213068446,1.1666666666666667,,,
178,72446,36,,,,184,89303,12,3.3707865168539324,23.268365403196864,0.3333333333333333,,,
84,40488,37,,,,87,51972,47,3.571428571428571,28.36395969176052,1.2702702702702702,,,
74,20868,37,,,,98,26430,51,32.432432432432435,26.653248993674527,1.3783783783783783,,,
110,45540,35,,,,111,50165,43,0.9090909090909091,10.15590689503733,1.2285714285714286,,,
143,71643,22,167.91136907962624,85564.67642903997,21.38463206677801,154,83913,29,7.6923076923076925,17.126585988861436,1.3181818181818181,17.420537817920447,19.43201210033077,0.9720287303080913
174,57942,32,204.06545652722465,69742.5987521345,29.59930850100257,200,60660,54,14.942528735632186,4.69089779434607,1.6875,17.2789980041521,20.366226143616885,0.9249783906563304
145,59885,41,,,,150,75727,40,3.4482758620689653,26.454036904066125,0.975609756097561,,,
109,25179,16,,,,141,30120,13,29.357798165137616,19.62349577028476,0.8125,,,
120,53280,15,,,,161,66589,10,34.166666666666664,24.979354354354356,0.6666666666666666,,,
172,102856,48,202.31769751217684,123352.2186089878,45.48346287907826,221,125791,71,28.488372093023255,22.298164424049155,1.4791666666666667,17.62656832103304,19.92710061541164,0.9475721433141304
108,32184,28,,,,132,33488,5,22.22222222222222,4.05170270942083,0.17857142857142858,,,
45,24480,43,,,,56,29626,39,24.444444444444443,21.02124183006536,0.9069767441860465,,,
74,30340,23,,,,75,34664,9,1.3513513513513513,14.251812788398155,0.391304347826087,,,
149,77331,45,175.15931785691933,92772.68514471952,43.23115441742249,176,98665,64,18.120805369127517,27.587901359092733,1.4222222222222223,17.55658916571767,19.968298799601094,0.9606923203871663
152,68248,26,178.39586629340369,81840.24124413783,23.435162045788427,184,95113,21,21.052631578947366,39.36379088031884,0.8076923076923077,17.365701508818212,19.915955404023304,0.901352386376478
67,20636,47,,,,78,22702,23,16.417910447761194,10.011630160883893,0.48936170212765956,,,
80,38800,36,,,,101,48407,39,26.25,24.760309278350515,1.0833333333333333,,,
90,19170,10,105.35191197942689,23021.989101112908,10.063380261662859,116,23933,14,28.888888888888886,24.846113719353156,1.4,17.057679977140985,20.09383985974391,1.006338026166286
132,50028,8,,,,150,58289,5,13.636363636363635,16.512752858399296,0.625,,,
159,73617,42,,,,194,76268,67,22.0125786163522,3.601070404933643,1.5952380952380953,,,
131,66286,33,,,,153,90112,14,16.793893129770993,35.944241619648196,0.42424242424242425,,,
124,72912,9,146.09583268017133,87755.91396812767,8.292970346445454,164,93034,5,32.25806451612903,27.597651964011412,0.5555555555555556,17.819219903363972,20.358670682641637,0.9214411496050504
35,15085,24,,,,36,19979,15,2.857142857142857,32.442823997348356,0.625,,,
174,94656,49,,,,184,113930,31,5.747126436781609,20.362153482082487,0.6326530612244898,,,
108,23004,46,126.35711250177295,27442.580336329545,42.349983736597125,135,25926,62,25.0,12.702138758476785,1.3478260869565217,16.997326390530507,19.294819754518976,0.9206518203608071
